-7.752751712856761901e-02,2.200555922955526877e-01,-4.830337320159748260e-01,-5.358571378897957205e-01
3.663448151266575359e-02,2.489142332161373705e-01,-3.397124850302755128e-01,-6.573159443344989139e-01
-6.211905623013343203e-02,2.933932806095446710e-01,-4.679703149136801299e-01,-4.820536889402990410e-01
-1.780590244714702342e-01,1.908460127831137498e-01,-4.250153732988615207e-01,-3.646844642062189723e-01
-1.822751434964925976e-01,1.587718476423383984e-01,-4.578664348963911168e-01,-3.450894387421889475e-01
-3.652850554510075898e-02,2.550267859686393690e-01,-2.452442896692636487e-01,-5.217814175382563535e-01
-1.414478119843770310e-01,1.915176929343483658e-01,-4.519539268397799181e-01,-4.529440726158263653e-01
-1.659074104135782879e-01,1.934284229572033886e-01,-4.088074490549416518e-01,-4.216015458241955116e-01
-1.476744028663833641e-01,1.521248736769635068e-01,-4.186387300332692907e-01,-5.041322242274902665e-01
2.401519460076245727e-01,9.010432440330465309e-03,-5.192208684404194807e-01,7.640723010267529425e-01
2.760630157718602096e-01,2.218781190546294246e-02,-5.855055425606781050e-01,9.392623484124984490e-01
3.386604198319851933e-01,6.742267516358470270e-02,-5.757081567377125841e-01,9.386352666764292696e-01
2.744964188728186150e-01,3.461861524752622016e-02,-7.541566273833543166e-01,1.413287689627052535e+00
3.616124365902899651e-01,7.949087082846349739e-02,-5.990786767089375520e-01,9.380440861942812569e-01
2.633883367116161001e-01,4.188725587602061540e-02,-5.902648397080924036e-01,8.571317464344395676e-01
4.538729162520879212e-01,4.288068028117162506e-02,-6.861039083412995288e-01,1.111533303114338178e+00
2.989739793029775328e-01,1.917871585576915588e-02,-6.399996658712361342e-01,9.702442797149388731e-01
2.917718766994734092e-01,-1.750545895699513743e-02,-5.674028281008055563e-01,8.043680976610879663e-01
1.498068501631392435e-01,2.072259688582872295e-01,-5.532158835774678707e-01,1.477031727708638387e-01
1.487214976458280102e-01,1.824727282363534098e-01,-5.575210985209715364e-01,2.437324880079583811e-01
1.448219985248316022e-01,1.446850952852373196e-01,-4.696045643315138740e-01,2.536364596368407276e-01
1.583251976207671052e-01,9.366717192331421027e-02,-5.635847314209112557e-01,2.328881853069385000e-01
6.132553186160694808e-02,1.349799434096221884e-01,-5.030922493900381598e-01,2.685593629511704994e-01
1.819929815917462890e-01,1.775582047252777518e-01,-3.979378589803519994e-01,4.859523877353397886e-02
6.247325811603953588e-02,1.142282976053028420e-01,-4.823455100278494223e-01,2.932263084898886207e-01
3.712251413669087619e-01,1.418931688301157401e-01,-9.122520793087133262e-01,4.294179168371499156e-01
2.079931704588109109e-01,1.193801702602706322e-01,-3.460435737540196177e-01,7.455751046501320201e-02
3.236003952561698482e-01,6.519418207447035263e-01,8.549920318923339702e-01,2.382809940896463974e-01
4.563854721134899539e-01,6.866487996925675352e-01,9.784547151051333769e-01,1.146581757360400633e-01
6.248188748509240220e-01,9.133524874922258618e-01,1.503826158013396919e+00,-6.058570120381829432e-02
4.898731617838075203e-01,8.876667910736146805e-01,1.398540385767475636e+00,7.579204522182524106e-02
4.311642785034900394e-01,8.929220487746626356e-01,1.565379177290857626e+00,1.794947253227302808e-01
7.261059153685015533e-01,1.582549693607925745e+00,2.859387077096318119e+00,-5.485408156996044587e-02
6.090715394648644754e-01,1.238868342852911031e+00,2.172239407363647512e+00,8.158813811423210050e-02
6.166099417350338063e-01,1.210127594308334720e+00,1.980465438967574210e+00,1.719132241060162269e-01
8.102571047275148874e-01,1.447748286648186999e+00,2.425916038007994935e+00,-1.515709786790715025e-02
6.115658523069102959e-01,-1.576108682316246234e+00,2.099384573944268750e-01,2.509416777754725492e-01
8.479419584931631171e-01,-1.906786599113635239e+00,4.492238230899961438e-01,-2.175590739790764505e-01
8.555790776198219927e-01,-1.837824483912087414e+00,3.658457480473800150e-01,-1.406286332974318043e-01
9.774147583623004065e-01,-1.930588845285521549e+00,4.657728257189533427e-01,-3.417667395917830531e-01
9.999096034652182885e-01,-2.031609029026944846e+00,6.294776810271799361e-01,-4.220900654796654883e-01
1.016217318377121037e+00,-2.147817008498223768e+00,8.034285419727339450e-01,-6.628361473257703418e-01
9.696573127709352535e-01,-1.970044893049318846e+00,7.628154468467676086e-01,-6.470611858485618706e-01
9.571294883592375013e-01,-1.972624535132795343e+00,7.340457062080185668e-01,-4.720998696541428563e-01
1.030927079033006954e+00,-2.283544126321092715e+00,9.220038651925369644e-01,-7.014127169394505090e-01
-1.124283937546347367e+00,-9.078948581006676677e-03,1.307963064404426279e-01,3.299169262573193456e-02
-1.606335229236429907e+00,-1.489245124177993318e-01,1.827253946792944117e-01,-4.103432817819856887e-02
-2.602739231087812133e+00,-3.902707540952159437e-01,3.689915015214161875e-01,-3.064654817221512673e-02
-2.568803040570403429e+00,-2.821704266834757502e-01,5.362028604513011665e-01,-3.359534250720406789e-01
-2.830749557613472689e+00,-3.612067067708504275e-01,5.478447432765811698e-01,-3.841881183312970682e-01
-3.703694094180530971e+00,-6.262826028497044950e-01,7.730416848133163654e-01,-5.167837197588357467e-01
-2.957265888053759895e+00,-3.978497539180909648e-01,1.088538263831468483e-01,4.023145876452223213e-01
-1.756414599758020723e+00,-1.437655234570243135e-01,2.340847468800697218e-01,7.096552870016673009e-02
-2.279151475636743029e+00,-2.578852047660674107e-01,2.012238754065730564e-02,3.677513849286664915e-01
-2.200213276260624795e+00,-1.414841036689445664e-01,4.399628360351220402e-01,-5.308326814490950118e-01
3.868394056137404724e-01,7.223577326262040632e-01,-6.571888812186974516e-01,-1.103957689973091183e+00
4.369770612335052151e-01,8.534247357510327259e-01,-7.758306469842991548e-01,-1.611739350773452317e+00
3.653322352502288983e-01,7.832058247540254481e-01,-6.613238278260893388e-01,-1.215356175276800288e+00
2.677673464057832575e-01,7.401709229662407630e-01,-6.511213991731703565e-01,-1.061184951489333228e+00
3.337706538327617212e-01,8.278738479228630043e-01,-7.021727048229675638e-01,-1.346658490618830362e+00
3.815129422088853750e-01,8.652336545204740714e-01,-7.414541358875811339e-01,-1.502812913785726234e+00
3.422618971552818801e-01,7.864658208167258913e-01,-6.710198264169420224e-01,-1.265433964287402402e+00
3.616551248563354970e-01,8.549879762955869822e-01,-6.427357314901054330e-01,-1.432499624634893776e+00
2.070107709108956473e-01,9.168442777669899568e-02,-7.169334737961068349e-01,2.662426676347053323e-01
3.271814104802797663e-01,1.200445780827623238e-01,-6.573930920568205050e-01,3.435597033581446608e-02
3.996032504385925166e-01,1.101214774519871098e-01,-5.613403572567826627e-01,1.951493295840852488e-02
3.876082771887505718e-01,1.276332016036059447e-01,-5.653999604126063172e-01,-5.240439464205969705e-02
2.727866132372167018e-01,1.439366930152040647e-01,-5.894178099425516626e-01,6.645905875637610205e-02
4.182709640229370640e-01,1.873753862658887881e-01,-4.785276308354405872e-01,-1.179477761540092401e-01
3.219531392238714207e-01,1.118758260888511047e-01,-5.548523409501641135e-01,-4.041279005664324270e-02
3.553966602303925693e-01,1.290486259713806705e-01,-5.055726319560789328e-01,-1.279910741943373308e-02
2.750980955258647276e-01,1.532954942266105680e-01,-5.777001762164400978e-01,4.630971167853087378e-02
-3.114171882494425059e-02,2.291252065537400795e-01,1.790244092918216734e-01,7.818488206170175481e-01
4.618798985778580640e-02,1.923882399932211607e-01,1.960809077961109259e-01,8.878360145425365779e-01
1.314054449023180915e-01,3.312862606142401578e-01,1.810295133377661791e-01,7.085692285795687217e-01
1.877597771944550242e-01,4.269695689774264391e-01,1.674876934522118999e-01,7.085164041460306761e-01
5.846201617679563228e-02,2.154199256121703820e-01,-6.670653809431525971e-02,6.117996838916722746e-01
3.176320770830837886e-02,1.809203586791141571e-01,-5.185333407889352458e-02,7.168338321323857176e-01
-7.797167379797643669e-03,2.285345178420226109e-01,-1.631954645164655077e-02,6.600187889376732953e-01
1.966981376311553453e-01,4.184177587422848732e-01,1.543758806997399535e-01,2.816555065233417587e-01
1.157377710953343131e-01,-1.227612015593345096e-01,-1.839174242436704965e-01,1.658021131610129539e-01
-2.579305368542961566e-02,-2.764551983223272336e-01,-1.667749406129374612e-01,3.887182399573035352e-01
7.149700102916342614e-02,-2.465835971734252341e-01,-9.936485789852192441e-02,2.090068629499809982e-01
1.090841403675491678e-01,-1.997741765422580418e-01,-8.784193616343173583e-03,1.559490526885234096e-01
-1.296021677159562777e-02,-2.298259215778477305e-01,1.620417936281561000e-01,1.120106013084150864e-01
-1.564839770736353372e-02,-2.478543146511012485e-01,1.202838049813625687e-01,1.781764157129215320e-01
2.100939314494638388e-01,-2.192356152112183432e-01,1.746033839481894723e-02,1.780381325510151658e-01
1.565871805838422448e-01,-1.978875837214962019e-01,-2.980838803198911091e-02,1.140894019700269407e-01
4.349730891915755231e-03,-3.158844151669841782e-01,-1.468061921121769364e-01,2.887165940455071467e-01
-1.226630077486268594e-01,-3.908362544144122763e-01,-1.205617133059126711e-01,3.281013257039916420e-01
-7.752751712856761901e-02,2.200555922955526877e-01,-4.830337320159748260e-01,-5.358571378897957205e-01
3.663448151266575359e-02,2.489142332161373705e-01,-3.397124850302755128e-01,-6.573159443344989139e-01
-6.211905623013343203e-02,2.933932806095446710e-01,-4.679703149136801299e-01,-4.820536889402990410e-01
-1.780590244714702342e-01,1.908460127831137498e-01,-4.250153732988615207e-01,-3.646844642062189723e-01
-1.822751434964925976e-01,1.587718476423383984e-01,-4.578664348963911168e-01,-3.450894387421889475e-01
-3.652850554510075898e-02,2.550267859686393690e-01,-2.452442896692636487e-01,-5.217814175382563535e-01
-1.414478119843770310e-01,1.915176929343483658e-01,-4.519539268397799181e-01,-4.529440726158263653e-01
-1.659074104135782879e-01,1.934284229572033886e-01,-4.088074490549416518e-01,-4.216015458241955116e-01
-1.476744028663833641e-01,1.521248736769635068e-01,-4.186387300332692907e-01,-5.041322242274902665e-01
2.401519460076245727e-01,9.010432440330465309e-03,-5.192208684404194807e-01,7.640723010267529425e-01
2.760630157718602096e-01,2.218781190546294246e-02,-5.855055425606781050e-01,9.392623484124984490e-01
3.386604198319851933e-01,6.742267516358470270e-02,-5.757081567377125841e-01,9.386352666764292696e-01
2.744964188728186150e-01,3.461861524752622016e-02,-7.541566273833543166e-01,1.413287689627052535e+00
3.616124365902899651e-01,7.949087082846349739e-02,-5.990786767089375520e-01,9.380440861942812569e-01
2.633883367116161001e-01,4.188725587602061540e-02,-5.902648397080924036e-01,8.571317464344395676e-01
4.538729162520879212e-01,4.288068028117162506e-02,-6.861039083412995288e-01,1.111533303114338178e+00
2.989739793029775328e-01,1.917871585576915588e-02,-6.399996658712361342e-01,9.702442797149388731e-01
2.917718766994734092e-01,-1.750545895699513743e-02,-5.674028281008055563e-01,8.043680976610879663e-01
1.498068501631392435e-01,2.072259688582872295e-01,-5.532158835774678707e-01,1.477031727708638387e-01
1.487214976458280102e-01,1.824727282363534098e-01,-5.575210985209715364e-01,2.437324880079583811e-01
1.448219985248316022e-01,1.446850952852373196e-01,-4.696045643315138740e-01,2.536364596368407276e-01
1.583251976207671052e-01,9.366717192331421027e-02,-5.635847314209112557e-01,2.328881853069385000e-01
6.132553186160694808e-02,1.349799434096221884e-01,-5.030922493900381598e-01,2.685593629511704994e-01
1.819929815917462890e-01,1.775582047252777518e-01,-3.979378589803519994e-01,4.859523877353397886e-02
6.247325811603953588e-02,1.142282976053028420e-01,-4.823455100278494223e-01,2.932263084898886207e-01
3.712251413669087619e-01,1.418931688301157401e-01,-9.122520793087133262e-01,4.294179168371499156e-01
2.079931704588109109e-01,1.193801702602706322e-01,-3.460435737540196177e-01,7.455751046501320201e-02
3.236003952561698482e-01,6.519418207447035263e-01,8.549920318923339702e-01,2.382809940896463974e-01
4.563854721134899539e-01,6.866487996925675352e-01,9.784547151051333769e-01,1.146581757360400633e-01
6.248188748509240220e-01,9.133524874922258618e-01,1.503826158013396919e+00,-6.058570120381829432e-02
4.898731617838075203e-01,8.876667910736146805e-01,1.398540385767475636e+00,7.579204522182524106e-02
4.311642785034900394e-01,8.929220487746626356e-01,1.565379177290857626e+00,1.794947253227302808e-01
7.261059153685015533e-01,1.582549693607925745e+00,2.859387077096318119e+00,-5.485408156996044587e-02
6.090715394648644754e-01,1.238868342852911031e+00,2.172239407363647512e+00,8.158813811423210050e-02
6.166099417350338063e-01,1.210127594308334720e+00,1.980465438967574210e+00,1.719132241060162269e-01
8.102571047275148874e-01,1.447748286648186999e+00,2.425916038007994935e+00,-1.515709786790715025e-02
6.115658523069102959e-01,-1.576108682316246234e+00,2.099384573944268750e-01,2.509416777754725492e-01
8.479419584931631171e-01,-1.906786599113635239e+00,4.492238230899961438e-01,-2.175590739790764505e-01
8.555790776198219927e-01,-1.837824483912087414e+00,3.658457480473800150e-01,-1.406286332974318043e-01
9.774147583623004065e-01,-1.930588845285521549e+00,4.657728257189533427e-01,-3.417667395917830531e-01
9.999096034652182885e-01,-2.031609029026944846e+00,6.294776810271799361e-01,-4.220900654796654883e-01
1.016217318377121037e+00,-2.147817008498223768e+00,8.034285419727339450e-01,-6.628361473257703418e-01
9.696573127709352535e-01,-1.970044893049318846e+00,7.628154468467676086e-01,-6.470611858485618706e-01
9.571294883592375013e-01,-1.972624535132795343e+00,7.340457062080185668e-01,-4.720998696541428563e-01
1.030927079033006954e+00,-2.283544126321092715e+00,9.220038651925369644e-01,-7.014127169394505090e-01
-1.124283937546347367e+00,-9.078948581006676677e-03,1.307963064404426279e-01,3.299169262573193456e-02
-1.606335229236429907e+00,-1.489245124177993318e-01,1.827253946792944117e-01,-4.103432817819856887e-02
-2.602739231087812133e+00,-3.902707540952159437e-01,3.689915015214161875e-01,-3.064654817221512673e-02
-2.568803040570403429e+00,-2.821704266834757502e-01,5.362028604513011665e-01,-3.359534250720406789e-01
-2.830749557613472689e+00,-3.612067067708504275e-01,5.478447432765811698e-01,-3.841881183312970682e-01
-3.703694094180530971e+00,-6.262826028497044950e-01,7.730416848133163654e-01,-5.167837197588357467e-01
-2.957265888053759895e+00,-3.978497539180909648e-01,1.088538263831468483e-01,4.023145876452223213e-01
-1.756414599758020723e+00,-1.437655234570243135e-01,2.340847468800697218e-01,7.096552870016673009e-02
-2.279151475636743029e+00,-2.578852047660674107e-01,2.012238754065730564e-02,3.677513849286664915e-01
-2.200213276260624795e+00,-1.414841036689445664e-01,4.399628360351220402e-01,-5.308326814490950118e-01
3.868394056137404724e-01,7.223577326262040632e-01,-6.571888812186974516e-01,-1.103957689973091183e+00
4.369770612335052151e-01,8.534247357510327259e-01,-7.758306469842991548e-01,-1.611739350773452317e+00
3.653322352502288983e-01,7.832058247540254481e-01,-6.613238278260893388e-01,-1.215356175276800288e+00
2.677673464057832575e-01,7.401709229662407630e-01,-6.511213991731703565e-01,-1.061184951489333228e+00
3.337706538327617212e-01,8.278738479228630043e-01,-7.021727048229675638e-01,-1.346658490618830362e+00
3.815129422088853750e-01,8.652336545204740714e-01,-7.414541358875811339e-01,-1.502812913785726234e+00
3.422618971552818801e-01,7.864658208167258913e-01,-6.710198264169420224e-01,-1.265433964287402402e+00
3.616551248563354970e-01,8.549879762955869822e-01,-6.427357314901054330e-01,-1.432499624634893776e+00
2.070107709108956473e-01,9.168442777669899568e-02,-7.169334737961068349e-01,2.662426676347053323e-01
3.271814104802797663e-01,1.200445780827623238e-01,-6.573930920568205050e-01,3.435597033581446608e-02
3.996032504385925166e-01,1.101214774519871098e-01,-5.613403572567826627e-01,1.951493295840852488e-02
3.876082771887505718e-01,1.276332016036059447e-01,-5.653999604126063172e-01,-5.240439464205969705e-02
2.727866132372167018e-01,1.439366930152040647e-01,-5.894178099425516626e-01,6.645905875637610205e-02
4.182709640229370640e-01,1.873753862658887881e-01,-4.785276308354405872e-01,-1.179477761540092401e-01
3.219531392238714207e-01,1.118758260888511047e-01,-5.548523409501641135e-01,-4.041279005664324270e-02
3.553966602303925693e-01,1.290486259713806705e-01,-5.055726319560789328e-01,-1.279910741943373308e-02
2.750980955258647276e-01,1.532954942266105680e-01,-5.777001762164400978e-01,4.630971167853087378e-02
-3.114171882494425059e-02,2.291252065537400795e-01,1.790244092918216734e-01,7.818488206170175481e-01
4.618798985778580640e-02,1.923882399932211607e-01,1.960809077961109259e-01,8.878360145425365779e-01
1.314054449023180915e-01,3.312862606142401578e-01,1.810295133377661791e-01,7.085692285795687217e-01
1.877597771944550242e-01,4.269695689774264391e-01,1.674876934522118999e-01,7.085164041460306761e-01
5.846201617679563228e-02,2.154199256121703820e-01,-6.670653809431525971e-02,6.117996838916722746e-01
3.176320770830837886e-02,1.809203586791141571e-01,-5.185333407889352458e-02,7.168338321323857176e-01
-7.797167379797643669e-03,2.285345178420226109e-01,-1.631954645164655077e-02,6.600187889376732953e-01
1.966981376311553453e-01,4.184177587422848732e-01,1.543758806997399535e-01,2.816555065233417587e-01
1.157377710953343131e-01,-1.227612015593345096e-01,-1.839174242436704965e-01,1.658021131610129539e-01
-2.579305368542961566e-02,-2.764551983223272336e-01,-1.667749406129374612e-01,3.887182399573035352e-01
7.149700102916342614e-02,-2.465835971734252341e-01,-9.936485789852192441e-02,2.090068629499809982e-01
1.090841403675491678e-01,-1.997741765422580418e-01,-8.784193616343173583e-03,1.559490526885234096e-01
-1.296021677159562777e-02,-2.298259215778477305e-01,1.620417936281561000e-01,1.120106013084150864e-01
-1.564839770736353372e-02,-2.478543146511012485e-01,1.202838049813625687e-01,1.781764157129215320e-01
2.100939314494638388e-01,-2.192356152112183432e-01,1.746033839481894723e-02,1.780381325510151658e-01
1.565871805838422448e-01,-1.978875837214962019e-01,-2.980838803198911091e-02,1.140894019700269407e-01
4.349730891915755231e-03,-3.158844151669841782e-01,-1.468061921121769364e-01,2.887165940455071467e-01
-1.226630077486268594e-01,-3.908362544144122763e-01,-1.205617133059126711e-01,3.281013257039916420e-01
